antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'AST=średni-górny'})","frozenset({'Heart Rate=średni-dolny', 'Disease=Thalasse'})",0.07103360272224585,0.07868991918332624,0.054870267971076137,0.7724550898203593,9.816442790095484,1.0,0.04928063951356211,4.048915355168013,0.9668058040151064,0.57847533632287,0.7530202752389957,0.7348761935588283
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Cholesterol=niski', 'Disease=Thalasse'})",0.07103360272224585,0.054870267971076137,0.054870267971076137,0.7724550898203593,14.077844311377245,1.0,0.050972635154755544,4.1535964539165855,1.0,0.7724550898203593,0.7592447867541244,0.8862275449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'AST=średni-górny'})","frozenset({'Heart Rate=średni-dolny', 'Diastolic Blood Pressure=wysoki', 'Disease=Thalasse'})",0.07103360272224585,0.054870267971076137,0.054870267971076137,0.7724550898203593,14.077844311377245,1.0,0.050972635154755544,4.1535964539165855,1.0,0.7724550898203593,0.7592447867541244,0.8862275449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Cholesterol=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=niski', 'Disease=Thalasse'})",0.07103360272224585,0.10208421948107188,0.054870267971076137,0.7724550898203593,7.566841317365269,1.0,0.04761885808024713,3.946103561754237,0.934204361529943,0.46402877697841727,0.7465854647880932,0.6549775449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=niski', 'Disease=Thalasse'})",0.07103360272224585,0.10208421948107188,0.054870267971076137,0.7724550898203593,7.566841317365269,1.0,0.04761885808024713,3.946103561754237,0.934204361529943,0.46402877697841727,0.7465854647880932,0.6549775449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny'})","frozenset({'Cholesterol=niski', 'Mean Corpuscular Hemoglobin Concentration=niski', 'Disease=Thalasse'})",0.07103360272224585,0.054870267971076137,0.054870267971076137,0.7724550898203593,14.077844311377245,1.0,0.050972635154755544,4.1535964539165855,1.0,0.7724550898203593,0.7592447867541244,0.8862275449101796
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny'})","frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Disease=Thalasse'})",0.07103360272224585,0.054870267971076137,0.054870267971076137,0.7724550898203593,14.077844311377245,1.0,0.050972635154755544,4.1535964539165855,1.0,0.7724550898203593,0.7592447867541244,0.8862275449101796
"frozenset({'ALT=wysoki', 'Insulin=średni-górny', 'Diastolic Blood Pressure=średni-górny'})","frozenset({'Disease=Diabetes', 'HDL Cholesterol=niski'})",0.06720544449170565,0.09527860484900043,0.051892811569544874,0.7721518987341772,8.104147830018084,1.0,0.04548957058011822,3.970721678718276,0.9397636294319481,0.4692307692307691,0.7481566120940529,0.6583973779385172
"frozenset({'ALT=wysoki', 'Insulin=średni-górny', 'Diastolic Blood Pressure=średni-górny'})",frozenset({'Disease=Diabetes'}),0.06720544449170565,0.22968949383241175,0.051892811569544874,0.7721518987341772,3.3617205813408346,1.0,0.036456427041462756,3.380807221513304,0.753148991201513,0.21180555555555555,0.7042126526361406,0.4990389123300516
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=średni-dolny', 'Troponin=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=niski', 'Disease=Thalasse'})",0.06720544449170565,0.10208421948107188,0.051892811569544874,0.7721518987341772,7.563871308016878,1.0,0.0450321962237306,3.940852592277518,0.9303147869899008,0.4420289855072464,0.7462478038484369,0.6402426160337553
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=średni-dolny', 'Troponin=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06720544449170565,0.21650361548277328,0.051892811569544874,0.7721518987341772,3.5664619134067794,1.0,0.03734258985696377,3.438678576492273,0.7714561234329799,0.22385321100917432,0.7091906155939471,0.5059187784437095
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=niski'})","frozenset({'Red Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.06507868991918332,0.09570395576350489,0.05019140791152701,0.7712418300653595,8.058620188816267,1.0,0.043963119850354636,3.9530655648052506,0.936880214678984,0.45384615384615384,0.7470317697477236,0.647843137254902
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=niski'})","frozenset({'LDL Cholesterol=średni-dolny', 'Red Blood Cells=średni-dolny', 'Disease=Thalasse'})",0.06507868991918332,0.05019140791152701,0.05019140791152701,0.7712418300653595,15.366013071895427,1.0,0.0469250168394455,4.1520204168438966,1.0,0.7712418300653596,0.759153400127031,0.8856209150326797
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=niski'})","frozenset({'LDL Cholesterol=średni-dolny', 'Disease=Thalasse'})",0.06507868991918332,0.0803913228413441,0.05019140791152701,0.7712418300653595,9.59359546287651,1.0,0.044959645940142214,4.020003645864982,0.9581167779645594,0.5267857142857143,0.7512440066991953,0.6977902272019919
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=niski'})",frozenset({'Disease=Thalasse'}),0.06507868991918332,0.21650361548277328,0.05019140791152701,0.7712418300653595,3.562258433170256,1.0,0.03610163625314151,3.4249984808895917,0.7693473265372218,0.21691176470588236,0.7080290675807058,0.5015344710248212
"frozenset({'Diastolic Blood Pressure=średni-górny', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.07060825180774138,0.26499361973628244,0.05444491705657167,0.7710843373493976,2.909822274652382,1.0,0.03573418082678738,3.2108173453625564,0.706199942791762,0.19364599092284418,0.688552822400714,0.4882709006169139
"frozenset({'Diastolic Blood Pressure=średni-górny', 'Red Blood Cells=niski'})","frozenset({'Disease=Anemia', 'Glucose=niski'})",0.07060825180774138,0.1169715014887282,0.05444491705657167,0.7710843373493976,6.592070098576123,1.0,0.04618576382512596,3.857440282970293,0.9127502860411899,0.4089456869009585,0.7407607307844093,0.6182694414019716
"frozenset({'Red Blood Cells=niski', 'Diastolic Blood Pressure=średni-górny', 'Glucose=niski'})",frozenset({'Disease=Anemia'}),0.07060825180774138,0.26499361973628244,0.05444491705657167,0.7710843373493976,2.909822274652382,1.0,0.03573418082678738,3.2108173453625564,0.706199942791762,0.19364599092284418,0.688552822400714,0.4882709006169139
"frozenset({'ALT=niski', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Anemia'})",0.07230965546575925,0.05572096980008507,0.05572096980008507,0.7705882352941177,13.829411764705883,1.0,0.051691805671622945,4.116088080358604,1.0000000000000002,0.7705882352941175,0.7570508744038156,0.8852941176470588
"frozenset({'ALT=niski', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.07230965546575925,0.26499361973628244,0.05572096980008507,0.7705882352941177,2.907950146350675,1.0,0.036559372456330064,3.203873965252103,0.7072566334512846,0.19788519637462235,0.6878778594771242,0.4904305542441696
"frozenset({'ALT=niski', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'LDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.07230965546575925,0.05572096980008507,0.05572096980008507,0.7705882352941177,13.829411764705883,1.0,0.051691805671622945,4.116088080358604,1.0000000000000002,0.7705882352941175,0.7570508744038156,0.8852941176470588
"frozenset({'ALT=niski', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})","frozenset({'LDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.07230965546575925,0.07528711186729052,0.05572096980008507,0.7705882352941177,10.235327351279494,1.0,0.05027698467994922,4.030799768783606,0.9726296852413804,0.6064814814814814,0.7519102765301153,0.7553506148222
"frozenset({'AST=średni-dolny', 'ALT=niski'})","frozenset({'LDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.07188430455125479,0.07528711186729052,0.05529561888558061,0.7692307692307693,10.217296827466319,1.0,0.0498836572073279,4.007089181908408,0.9719981668194317,0.6018518518518517,0.7504422900007077,0.7518470230334637
"frozenset({'White Blood Cells=średni-dolny', 'BMI=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.07188430455125479,0.09825606125053168,0.05529561888558061,0.7692307692307693,7.8288378288378295,1.0,0.04823255025464064,3.9075570679143636,0.9398258478460129,0.48148148148148145,0.7440856313497823,0.6660006660006661
"frozenset({'White Blood Cells=średni-dolny', 'BMI=średni-górny', 'Mean Corpuscular Volume=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.07188430455125479,0.21650361548277328,0.05529561888558061,0.7692307692307693,3.55296962369654,1.0,0.03973240705376917,3.39515099957465,0.7741979835013749,0.2372262773722628,0.7054622901528439,0.5123167598609643
"frozenset({'AST=średni-dolny', 'ALT=niski'})",frozenset({'Disease=Anemia'}),0.07188430455125479,0.26499361973628244,0.05529561888558061,0.7692307692307693,2.9028275095690828,1.0,0.03624673682031827,3.1850276478094433,0.7062786434463794,0.19637462235649547,0.686030982905983,0.48894925299419684
"frozenset({'Platelets=średni-górny', 'Troponin=niski'})",frozenset({'Disease=Healthy'}),0.09357720119098256,0.2364951084644832,0.07188430455125479,0.7681818181818182,3.248193263570961,1.0,0.049753754205790604,3.293550512506151,0.7635912800335427,0.2784184514003295,0.6963762977969106,0.5360693263570961
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.054870267971076137,0.7678571428571428,2.8976438890162806,1.0,0.03593410118430648,3.1661813303667823,0.7052914167616572,0.19486404833836857,0.6841621197089947,0.48745987158908505
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski'})","frozenset({'Systolic Blood Pressure=średni-górny', 'Disease=Anemia', 'Mean Corpuscular Volume=średni-górny'})",0.07145895363675032,0.054870267971076137,0.054870267971076137,0.7678571428571428,13.994047619047619,1.0,0.05094929603609494,4.071328076432286,1.0,0.7678571428571429,0.7543799022759418,0.8839285714285714
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Disease=Anemia', 'Systolic Blood Pressure=średni-górny'})",0.07145895363675032,0.09272649936197362,0.054870267971076137,0.7678571428571428,8.280881389252949,1.0,0.0482441293522707,3.908255079671497,0.946904728930744,0.5019455252918288,0.7441313374857678,0.6798001310615989
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Anemia'}),0.07145895363675032,0.26499361973628244,0.054870267971076137,0.7678571428571428,2.8976438890162806,1.0,0.03593410118430648,3.1661813303667823,0.7052914167616572,0.19486404833836857,0.6841621197089947,0.48745987158908505
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski'})","frozenset({'Disease=Anemia', 'Mean Corpuscular Volume=średni-górny'})",0.07145895363675032,0.09783071033602722,0.054870267971076137,0.7678571428571428,7.848835403726707,1.0,0.04787938777692362,3.886267709321728,0.9397458159775859,0.4795539033457248,0.7426837071462248,0.6643633540372671
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski'})","frozenset({'Systolic Blood Pressure=średni-górny', 'Disease=Anemia'})",0.07145895363675032,0.09272649936197362,0.054870267971076137,0.7678571428571428,8.280881389252949,1.0,0.0482441293522707,3.908255079671497,0.946904728930744,0.5019455252918288,0.7441313374857678,0.6798001310615989
"frozenset({'ALT=średni-górny', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Disease=Anemia', 'Heart Rate=wysoki', 'Glucose=niski'})",0.0655040408336878,0.05019140791152701,0.05019140791152701,0.7662337662337662,15.266233766233766,1.0,0.04690366787819006,4.063070088378467,0.9999999999999999,0.7662337662337662,0.7538806916325949,0.8831168831168831
"frozenset({'Hematocrit=niski', 'ALT=średni-górny'})","frozenset({'Disease=Anemia', 'Glucose=niski', 'C-reactive Protein=średni-dolny'})",0.0655040408336878,0.06592939174819226,0.05019140791152701,0.7662337662337662,11.62203602848764,1.0,0.04587276634231322,3.995746490854954,0.9780208759247973,0.6178010471204187,0.7497338726846923,0.7637620444072056
"frozenset({'Glucose=niski', 'Hematocrit=niski', 'ALT=średni-górny'})",frozenset({'Disease=Anemia'}),0.0655040408336878,0.26499361973628244,0.05019140791152701,0.7662337662337662,2.8915177919993327,1.0,0.03283325502365483,3.144193960017013,0.7000146578925036,0.17905918057663125,0.6819534632034631,0.4778199328761126
"frozenset({'Hematocrit=niski', 'ALT=średni-górny'})","frozenset({'Disease=Anemia', 'Glucose=niski'})",0.0655040408336878,0.1169715014887282,0.05019140791152701,0.7662337662337662,6.550602125147579,1.0,0.04252930190163158,3.7773996880759944,0.9067372302754911,0.37942122186495175,0.7352676225508594,0.5976623376623376
"frozenset({'Hematocrit=niski', 'ALT=średni-górny'})","frozenset({'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.0655040408336878,0.11271799234368354,0.05019140791152701,0.7662337662337662,6.797794658172016,1.0,0.04280792393835505,3.7955952549742413,0.9126775340796,0.39202657807308966,0.7365367135261669,0.6057583925508453
"frozenset({'Triglycerides=niski', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.0655040408336878,0.21650361548277328,0.05019140791152701,0.7662337662337662,3.5391268849029163,1.0,0.03600954624230238,3.351623422657024,0.7677341212593443,0.2165137614678899,0.7016371250898937,0.49903043910902456
"frozenset({'Hematocrit=niski', 'ALT=średni-górny'})",frozenset({'Disease=Anemia'}),0.0655040408336878,0.26499361973628244,0.05019140791152701,0.7662337662337662,2.8915177919993327,1.0,0.03283325502365483,3.144193960017013,0.7000146578925036,0.17905918057663125,0.6819534632034631,0.4778199328761126
"frozenset({'ALT=średni-górny', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Anemia'}),0.0655040408336878,0.26499361973628244,0.05019140791152701,0.7662337662337662,2.8915177919993327,1.0,0.03283325502365483,3.144193960017013,0.7000146578925036,0.17905918057663125,0.6819534632034631,0.4778199328761126
"frozenset({'Glucose=niski', 'ALT=średni-górny', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Anemia'}),0.0655040408336878,0.26499361973628244,0.05019140791152701,0.7662337662337662,2.8915177919993327,1.0,0.03283325502365483,3.144193960017013,0.7000146578925036,0.17905918057663125,0.6819534632034631,0.4778199328761126
"frozenset({'ALT=średni-górny', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Disease=Anemia', 'Glucose=niski'})",0.0655040408336878,0.1169715014887282,0.05019140791152701,0.7662337662337662,6.550602125147579,1.0,0.04252930190163158,3.7773996880759944,0.9067372302754911,0.37942122186495175,0.7352676225508594,0.5976623376623376
"frozenset({'ALT=średni-górny', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Disease=Anemia', 'Heart Rate=wysoki'})",0.0655040408336878,0.07103360272224585,0.05019140791152701,0.7662337662337662,10.786919667159188,1.0,0.04553841989824506,3.9739118105770586,0.9708925113598667,0.5812807881773399,0.7483587840730698,0.7364102962905358
"frozenset({'ALT=średni-górny', 'Glucose=niski', 'Mean Corpuscular Volume=średni-górny'})","frozenset({'Disease=Anemia', 'Heart Rate=wysoki'})",0.0655040408336878,0.07103360272224585,0.05019140791152701,0.7662337662337662,10.786919667159188,1.0,0.04553841989824506,3.9739118105770586,0.9708925113598667,0.5812807881773399,0.7483587840730698,0.7364102962905358
"frozenset({'ALT=średni-górny', 'Hematocrit=niski', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'C-reactive Protein=średni-dolny'})",0.0655040408336878,0.11271799234368354,0.05019140791152701,0.7662337662337662,6.797794658172016,1.0,0.04280792393835505,3.7955952549742413,0.9126775340796,0.39202657807308966,0.7365367135261669,0.6057583925508453
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'HDL Cholesterol=niski'})","frozenset({'Disease=Diabetes', 'Systolic Blood Pressure=wysoki'})",0.06848149723521905,0.06890684814972352,0.052318162484049344,0.7639751552795031,11.087071543593284,1.0,0.04759931835299639,3.944894669681435,0.9766900545717786,0.6150000000000001,0.7465078072462823,0.7616172072693812
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Systolic Blood Pressure=wysoki', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.06848149723521905,0.22968949383241175,0.052318162484049344,0.7639751552795031,3.326121463077985,1.0,0.036588682047206174,3.2636839866574134,0.7507628911905557,0.21280276816609,0.6935977857880242,0.4958764665286404
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.06848149723521905,0.22968949383241175,0.052318162484049344,0.7639751552795031,3.326121463077985,1.0,0.036588682047206174,3.2636839866574134,0.7507628911905557,0.21280276816609,0.6935977857880242,0.4958764665286404
"frozenset({'Red Blood Cells=niski', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia', 'Hemoglobin=niski'})",0.06848149723521905,0.052318162484049344,0.052318162484049344,0.7639751552795031,14.602484472049689,1.0,0.04873533638454618,4.015178311580739,1.0,0.7639751552795031,0.7509450583761723,0.8819875776397516
"frozenset({'Red Blood Cells=niski', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Hemoglobin=niski'})",0.06848149723521905,0.10421097405359421,0.052318162484049344,0.7639751552795031,7.331043224743314,1.0,0.045181638952518643,3.7953166625624033,0.927081709173256,0.4346289752650177,0.7365173741985336,0.6330079858030169
"frozenset({'Red Blood Cells=niski', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.06848149723521905,0.07230965546575925,0.052318162484049344,0.7639751552795031,10.565327000365363,1.0,0.04736628901319131,3.9304775123687565,0.9719085273044511,0.5913461538461539,0.745577987190331,0.7437522835221045
"frozenset({'Red Blood Cells=niski', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})",frozenset({'Disease=Anemia'}),0.06848149723521905,0.26499361973628244,0.052318162484049344,0.7639751552795031,2.882994526584449,1.0,0.03417100264672843,3.1141059795383823,0.7011545457920333,0.1860816944024206,0.6788805498044629,0.48070346849047385
"frozenset({'Mean Corpuscular Hemoglobin=średni-dolny', 'HDL Cholesterol=średni-dolny'})",frozenset({'Disease=Anemia'}),0.06805614632071459,0.26499361973628244,0.051892811569544874,0.7625,2.877427768860353,1.0,0.033858367010716636,3.094763706373547,0.700114477257933,0.18456883509833585,0.6768735532407407,0.4791633226324237
"frozenset({'Diastolic Blood Pressure=średni-górny', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.06805614632071459,0.22968949383241175,0.051892811569544874,0.7625,3.319699074074074,1.0,0.036261029768955386,3.243412657547739,0.7497961107660996,0.21107266435986158,0.6916827719491992,0.4942129629629629
"frozenset({'Diastolic Blood Pressure=średni-górny', 'HDL Cholesterol=niski'})","frozenset({'ALT=wysoki', 'Disease=Diabetes', 'Insulin=średni-górny'})",0.06805614632071459,0.06678009357720119,0.051892811569544874,0.7625,11.418073248407643,1.0,0.04734801574974386,3.929346974411784,0.9790499135808934,0.6256410256410256,0.7455047857793983,0.7697850318471338
"frozenset({'AST=średni-górny', 'HDL Cholesterol=niski'})","frozenset({'Disease=Thalasse', 'Hemoglobin=wysoki'})",0.06805614632071459,0.08166737558485751,0.051892811569544874,0.7625,9.336653645833332,1.0,0.046334844707113056,3.866663681747968,0.958099827161787,0.5304347826086957,0.7413791106993979,0.6989583333333333
"frozenset({'Diastolic Blood Pressure=średni-górny', 'HDL Cholesterol=niski'})","frozenset({'ALT=wysoki', 'Disease=Diabetes'})",0.06805614632071459,0.1118672905146746,0.051892811569544874,0.7625,6.81611216730038,1.0,0.044279554877776295,3.7395061452013696,0.9156010804258854,0.4053156146179402,0.732585009578544,0.6131891634980988
"frozenset({'Diastolic Blood Pressure=średni-górny', 'HDL Cholesterol=niski'})","frozenset({'Insulin=średni-górny', 'Disease=Diabetes'})",0.06805614632071459,0.09655465759251382,0.051892811569544874,0.7625,7.897081497797357,1.0,0.045321673664482254,3.8039803890841517,0.9371497407426804,0.460377358490566,0.7371174670433145,0.6499724669603524
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Mean Corpuscular Volume=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06975754997873246,0.21650361548277328,0.05316886431305827,0.7621951219512194,3.520472950309071,1.0,0.03806610253544244,3.2947027451493622,0.7696351165980795,0.22810218978102192,0.6964824819257963,0.5038873448655901
"frozenset({'Mean Corpuscular Volume=wysoki', 'Diastolic Blood Pressure=niski'})",frozenset({'Disease=Thalasse'}),0.07954062101233518,0.21650361548277328,0.0603998298596342,0.7593582887700534,3.50737001355284,1.0,0.043178997832718585,3.2558627534382523,0.7766622842414933,0.25631768953068595,0.692861746416067,0.5191683388840445
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.1382390472139515,0.052318162484049344,0.7592592592592593,5.4923646723646735,1.0,0.04279254544931513,3.579622419265125,0.8784610413486501,0.33791208791208804,0.7206409272055867,0.5688603988603989
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia'})",0.06890684814972352,0.09953211399404509,0.052318162484049344,0.7592592592592593,7.628284267173156,1.0,0.045459718219040705,3.7404050649478133,0.93321374054307,0.4505494505494506,0.7326492765793664,0.6424501424501425
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.06890684814972352,0.07230965546575925,0.052318162484049344,0.7592592592592593,10.500108932461874,1.0,0.04733553203511145,3.85348296960377,0.9717211333831018,0.5885167464114833,0.7404945064275646,0.7413943355119826
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.07230965546575925,0.052318162484049344,0.7592592592592593,10.500108932461874,1.0,0.04733553203511145,3.85348296960377,0.9717211333831018,0.5885167464114833,0.7404945064275646,0.7413943355119826
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.08507018290089324,0.052318162484049344,0.7592592592592593,8.925092592592593,1.0,0.04645624430882829,3.80047770179629,0.953670792989337,0.5146443514644351,0.7368751829467776,0.6871296296296296
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.07230965546575925,0.052318162484049344,0.7592592592592593,10.500108932461874,1.0,0.04733553203511145,3.85348296960377,0.9717211333831018,0.5885167464114833,0.7404945064275646,0.7413943355119826
"frozenset({'HDL Cholesterol=średni-górny', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.1382390472139515,0.052318162484049344,0.7592592592592593,5.4923646723646735,1.0,0.04279254544931513,3.579622419265125,0.8784610413486501,0.33791208791208804,0.7206409272055867,0.5688603988603989
"frozenset({'HDL Cholesterol=średni-górny', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia', 'Red Blood Cells=niski'})",0.06890684814972352,0.08507018290089324,0.052318162484049344,0.7592592592592593,8.925092592592593,1.0,0.04645624430882829,3.80047770179629,0.953670792989337,0.5146443514644351,0.7368751829467776,0.6871296296296296
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia'})",0.06890684814972352,0.07230965546575925,0.052318162484049344,0.7592592592592593,10.500108932461874,1.0,0.04733553203511145,3.85348296960377,0.9717211333831018,0.5885167464114833,0.7404945064275646,0.7413943355119826
"frozenset({'HDL Cholesterol=średni-górny', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia'})",0.06890684814972352,0.09953211399404509,0.052318162484049344,0.7592592592592593,7.628284267173156,1.0,0.045459718219040705,3.7404050649478133,0.93321374054307,0.4505494505494506,0.7326492765793664,0.6424501424501425
"frozenset({'HDL Cholesterol=średni-górny', 'Glucose=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.06890684814972352,0.26499361973628244,0.052318162484049344,0.7592592592592593,2.8651982640746687,1.0,0.034058287368235754,3.053103425710827,0.6991609934372528,0.18580060422960726,0.6724644204389575,0.47834552048035195
"frozenset({'Glucose=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.06890684814972352,0.26499361973628244,0.052318162484049344,0.7592592592592593,2.8651982640746687,1.0,0.034058287368235754,3.053103425710827,0.6991609934372528,0.18580060422960726,0.6724644204389575,0.47834552048035195
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'C-reactive Protein=wysoki', 'Disease=Thalasse'})",0.06848149723521905,0.051892811569544874,0.051892811569544874,0.7577639751552795,14.602484472049689,1.0,0.04833911413751734,3.913980957366751,0.9999999999999999,0.7577639751552794,0.7445056552669637,0.8788819875776397
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'C-reactive Protein=wysoki', 'Disease=Thalasse'})",0.06848149723521905,0.06465333900467886,0.051892811569544874,0.7577639751552795,11.720415168355672,1.0,0.04746525411324828,3.861302882570428,0.9819222995733212,0.6387434554973821,0.741020057112352,0.780197777051324
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'Disease=Thalasse'})",0.06848149723521905,0.07103360272224585,0.051892811569544874,0.7577639751552795,10.66768326700636,1.0,0.047028324101113746,3.834963845172267,0.9728834493599819,0.5922330097087377,0.7392413487133983,0.7441514486554841
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Disease=Thalasse'})",0.06848149723521905,0.16163334751169714,0.051892811569544874,0.7577639751552795,4.688166067342269,1.0,0.04082391792880338,3.4609495141183784,0.8445317763305635,0.29116945107398573,0.7110619510857747,0.5394083033671134
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})","frozenset({'C-reactive Protein=wysoki', 'Cholesterol=niski', 'Disease=Thalasse'})",0.06848149723521905,0.051892811569544874,0.051892811569544874,0.7577639751552795,14.602484472049689,1.0,0.04833911413751734,3.913980957366751,0.9999999999999999,0.7577639751552794,0.7445056552669637,0.8788819875776397
